time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.514492382873,-0.360704410486,13.9570345447,6.24904437375,6.1236489848,0.0,1.04767594408,-0.503038762508,3.96734991353,-0.0012053217531,-0.194101510764,0.0,454.3360327437911,457.336166855438,455.5753026048029,457.37276175890014
1.9800000000000013,0.580555710728,-0.39156437033,14.1970901247,6.2491043674,6.11280549431,0.0,1.15545901056,-0.525613044624,4.03400977031,0.00508132234514,-0.162386290544,0.0,443.7404886621778,446.30405527595417,444.98236420934046,445.49672337999806
2.0400000000000014,0.653869901451,-0.423889019754,14.4444339641,6.24926086497,6.10289758438,0.0,1.28931931937,-0.551820180273,4.20985319862,-0.00286427739277,-0.171272853112,0.0,480.1411953126112,479.44256158239807,479.85151471436967,479.24787524506434
2.1000000000000014,0.735478180499,-0.457790488444,14.7024841673,6.24882527782,6.09327117704,0.0,1.43192239369,-0.578229920099,4.39080611457,-0.0179467747008,-0.144688146326,0.0,481.72647096689985,483.70989048480885,484.00883484505454,482.8723966614275
2.1600000000000015,0.825355603326,-0.493200299495,14.968769544,6.24781262628,6.08459562537,0.0,1.56475649826,-0.60218244051,4.48470746963,-0.0148205850368,-0.144402199913,0.0,459.3700372673838,459.37392434655044,458.07264080816367,458.3212913664581
2.2200000000000015,0.923214309557,-0.530038281707,15.2398524069,6.2468276765,6.07610052299,0.0,1.69793077924,-0.625823815767,4.55081831827,-0.0198139233206,-0.136479920966,0.0,450.91583322615287,451.5370767036266,451.93036378872756,451.5277512138598
2.2800000000000016,1.0287265312,-0.568228560533,15.5125168713,6.24553450314,6.06748621393,0.0,1.81981328437,-0.647285663442,4.53776413123,-0.0252793766479,-0.164082611506,0.0,427.7108450443522,425.3322222448161,427.54825178805766,427.0822500626198
2.3400000000000016,1.14199544604,-0.607779354127,15.785696429,6.24443747357,6.05746772227,0.0,1.95663874763,-0.671176259694,4.56773558828,-0.00705991480383,-0.173487725443,0.0,442.33358498629013,441.5313339627464,440.73328519153915,442.2367822841574
2.4000000000000017,1.26410898356,-0.648855552114,16.0625857411,6.24413376864,6.04728697194,0.0,2.11468870466,-0.698039452762,4.66109240368,-0.00133805552973,-0.162990305776,0.0,462.49464555758846,463.29438348183675,462.7429385949172,463.19328596919183
2.4600000000000017,1.39460682077,-0.691337757831,16.3396718739,6.24459393395,6.03733343951,0.0,2.23598647535,-0.718022651941,4.57513332798,0.0213828510025,-0.172429765564,0.0,406.30172161204337,405.42511675209846,403.43935089233315,405.48594764470846
2.520000000000002,1.53488258531,-0.735365101123,16.620870973,6.24624541324,6.02683692548,0.0,2.44078104495,-0.749326048778,4.79667346601,0.0376119260703,-0.180501218944,0.0,504.15825541578187,503.5490954256621,501.6919531911714,502.8691455572606
2.580000000000002,1.68538465041,-0.780906229318,16.9065601253,6.24855071067,6.01609716365,0.0,2.57676625491,-0.768540054407,4.72619270186,0.0399933571631,-0.176147955139,0.0,414.02529557556755,414.37469289391515,413.5315504002348,413.7421470794087
2.640000000000002,1.84488744006,-0.827648864917,17.1904603812,6.25108120524,6.00547199027,0.0,2.74080400789,-0.789318444396,4.73661601208,0.0462143394705,-0.179029077037,0.0,442.53644268523914,442.2687774697023,440.71407316794244,441.2290180639052
2.700000000000002,2.01306473305,-0.8754432563,17.470244257,6.25390171486,5.99530737038,0.0,2.86585191417,-0.803660714251,4.58975833189,0.0485507905068,-0.155005393072,0.0,386.59117411880635,388.8159965703386,387.42864795907764,387.64998496798046
